Market;Clase de coste;Período/Año;Brand family;Artículo;Production Center;Unidad Base UoM;Qty in Base UoM;GROSS SALES -TRADE;EXCISE TAXES;OTHER SVC;COS-PURC. CONS. AFF;COS - SVC CONV. COST;Moneda;Nº documento;EU AGRREMENT - SEIZED PROD COSTS (BELOW;Documento anulado;Posic.docum.anulada;Nº documento refer.;Fecha de factura;Clase de factura;Canal distribución;Cliente
CO04;;003.2026;III;DK005011.00;RD;BOX;2;43,12;0,00;0,00;53,31;0,00;USD;966017979;0,00;;;4062798501;12/3/26;ZF3;11;1135755
CO04;;003.2026;TEREA;ME003390.06;5J;TH;3,400;453,88;137,90;0,00;75,76;0,00;USD;966017980;0,00;;;4062798501;12/3/26;ZF3;11;1135755
CO04;;003.2026;VEEV;MA002009.00;RD;TH;0,005;54,35;0,00;0,00;22,07;0,00;USD;966017981;0,00;;;4062798501;12/3/26;ZF3;11;1135755
CO04;;003.2026;VEEV;MA001716.01;RD;TH;0,002;14,13;0,00;0,00;5,47;0,00;USD;966017982;0,00;;;4062798501;12/3/26;ZF3;11;1135755
CO04;;003.2026;VEEV;MA002009.00;RD;TH;0,002;21,74;0,00;0,00;8,83;0,00;USD;966017983;0,00;;;4062798501;12/3/26;ZF3;11;1135755
CO04;;003.2026;VEEV;MA001235.01;RD;TH;0,002;14,13;0,00;0,00;5,47;0,00;USD;966017984;0,00;;;4062798501;12/3/26;ZF3;11;1135755
CO04;;003.2026;VEEV;MA001237.01;RD;TH;0,002;14,13;0,00;0,00;5,47;0,00;USD;966017985;0,00;;;4062798501;12/3/26;ZF3;11;1135755
CO04;;003.2026;VEEV;MA001232.02;RD;TH;0,003;21,20;0,00;0,00;8,20;0,00;USD;966017986;0,00;;;4062798501;12/3/26;ZF3;11;1135755
CO04;;003.2026;ZYN;NP001340.00;S5;CN;6;16,99;0,00;0,00;7,57;0,00;USD;966017987;0,00;;;4062798501;12/3/26;ZF3;11;1135755
CO04;;003.2026;ZYN;NP001343.00;S5;CN;5;14,15;0,00;0,00;6,31;0,00;USD;966017988;0,00;;;4062798501;12/3/26;ZF3;11;1135755
CO04;;003.2026;III;DK005014.00;RD;BOX;2;43,12;0,00;0,00;53,31;0,00;USD;966017989;0,00;;;4062798501;12/3/26;ZF3;11;1135755
CO04;;003.2026;ZYN;NP001340.00;S5;CN;8;22,65;0,00;0,00;10,09;0,00;USD;966017990;0,00;;;4062798501;12/3/26;ZF3;11;1135755
CO04;;003.2026;ZYN;NP001343.00;S5;CN;8;22,65;0,00;0,00;10,09;0,00;USD;966017991;0,00;;;4062798501;12/3/26;ZF3;11;1135755
CO04;;003.2026;VEEV;MA001233.02;RD;TH;-0,002;-15,79;0,00;0,00;-5,50;0,00;USD;966018844;0,00;;;4062798512;12/3/26;ZRE;11;361304
CO04;;003.2026;VEEV;MA001237.01;RD;TH;-0,002;-15,79;0,00;0,00;-5,50;0,00;USD;966018845;0,00;;;4062798512;12/3/26;ZRE;11;361304
CO04;;003.2026;VEEV;MA001232.02;RD;TH;-0,002;-15,79;0,00;0,00;-5,50;0,00;USD;966018846;0,00;;;4062798512;12/3/26;ZRE;11;361304
CO04;;003.2026;VNU;MA001799.01;RD;TH;-0,002;-12,15;0,00;0,00;-3,81;0,00;USD;966018847;0,00;;;4062798512;12/3/26;ZRE;11;361304
CO04;;003.2026;VNU;MA001794.01;RD;TH;-0,002;-12,15;0,00;0,00;-3,81;0,00;USD;966018848;0,00;;;4062798512;12/3/26;ZRE;11;361304
CO04;;003.2026;VNU;MA001796.01;RD;TH;-0,002;-12,15;0,00;0,00;-3,81;0,00;USD;966018849;0,00;;;4062798512;12/3/26;ZRE;11;361304
CO04;;003.2026;ZYN;NP001338.00;S5;CN;-2;-6,07;0,00;0,00;-2,54;0,00;USD;966018850;0,00;;;4062798512;12/3/26;ZRE;11;361304
CO04;;003.2026;ZYN;NP001341.00;S5;CN;-2;-6,07;0,00;0,00;-2,54;0,00;USD;966018851;0,00;;;4062798512;12/3/26;ZRE;11;361304
CO04;;003.2026;ZYN;NP001339.00;S5;CN;-3;-9,11;0,00;0,00;-3,81;0,00;USD;966018852;0,00;;;4062798512;12/3/26;ZRE;11;361304
CO04;;003.2026;ZYN;NP001342.00;S5;CN;-2;-6,07;0,00;0,00;-2,54;0,00;USD;966018853;0,00;;;4062798512;12/3/26;ZRE;11;361304
CO04;;003.2026;ZYN;NP001347.00;S5;CN;-2;-6,07;0,00;0,00;-2,54;0,00;USD;966018854;0,00;;;4062798512;12/3/26;ZRE;11;361304
CO04;;003.2026;ZYN;NP001346.00;S5;CN;-2;-6,07;0,00;0,00;-2,54;0,00;USD;966018855;0,00;;;4062798512;12/3/26;ZRE;11;361304
CO04;;003.2026;ZYN;NP001344.00;S5;CN;-2;-6,07;0,00;0,00;-2,54;0,00;USD;966018856;0,00;;;4062798512;12/3/26;ZRE;11;361304
CO04;;003.2026;ZYN;NP001345.00;S5;CN;-2;-6,07;0,00;0,00;-2,54;0,00;USD;966018857;0,00;;;4062798512;12/3/26;ZRE;11;361304
CO04;;003.2026;TEREA;ME003390.06;5J;TH;0,600;78,49;22,39;0,00;13,45;0,00;USD;966018868;0,00;;;4062798514;12/3/26;ZF2;11;1589161
CO04;;003.2026;TEREA;ME003387.06;5J;TH;0,200;26,16;7,46;0,00;4,48;0,00;USD;966018881;0,00;;;4062798516;12/3/26;ZF2;11;1589160
CO04;;003.2026;TEREA;ME003387.06;5J;TH;0,600;80,69;25,08;0,00;13,45;0,00;USD;966018886;0,00;;;4062798517;12/3/26;ZF2;11;606506
CO04;;003.2026;TEREA;ME003390.06;5J;TH;0,400;52,33;14,93;0,00;8,97;0,00;USD;966018900;0,00;;;4062798520;12/3/26;ZF2;11;1589162
CO04;;003.2026;TEREA;ME003387.06;5J;TH;0,800;104,65;29,84;0,00;17,94;0,00;USD;966018910;0,00;;;4062798522;12/3/26;ZF2;11;1660205
CO04;;003.2026;VNU;MA001798.01;RD;TH;0,005;30,08;0,00;0,00;9,52;0,00;USD;966018911;0,00;;;4062798522;12/3/26;ZF2;11;1660205
CO04;;003.2026;VNU;MA001799.01;RD;TH;0,002;12,03;0,00;0,00;3,81;0,00;USD;966018912;0,00;;;4062798522;12/3/26;ZF2;11;1660205
CO04;;003.2026;VNU;MA001796.01;RD;TH;0,002;12,03;0,00;0,00;3,81;0,00;USD;966018913;0,00;;;4062798522;12/3/26;ZF2;11;1660205
CO04;;003.2026;ZYN;NP001341.00;S5;CN;9;27,07;0,00;0,00;11,42;0,00;USD;966018914;0,00;;;4062798522;12/3/26;ZF2;11;1660205
CO04;;003.2026;VEEV;MA002008.00;RD;TH;0,004;48,13;0,00;0,00;17,77;0,00;USD;966018915;0,00;;;4062798522;12/3/26;ZF2;11;1660205
CO04;;003.2026;III;DK005012.00;RD;BOX;2;43,39;0,00;0,00;53,64;0,00;USD;966018916;0,00;;;4062798522;12/3/26;ZF2;11;1660205
CO04;;003.2026;TEREA;ME003389.05;5J;TH;0,400;52,33;14,93;0,00;8,97;0,00;USD;966018928;0,00;;;4062798523;12/3/26;ZF2;11;790601
CO04;;003.2026;TEREA;ME003387.06;5J;TH;0,200;26,16;7,46;0,00;4,48;0,00;USD;966021580;0,00;;;4062801925;12/3/26;ZF2;11;790602
CO04;;003.2026;VNU;MA001798.01;RD;TH;0,003;16,41;0,00;0,00;5,71;0,00;USD;966030984;0,00;;;4062802881;12/3/26;ZF2;11;1469503
CO04;;003.2026;VNU;MA001795.01;RD;TH;0,004;21,88;0,00;0,00;7,61;0,00;USD;966030985;0,00;;;4062802881;12/3/26;ZF2;11;1469503
CO04;;003.2026;VNU;MA001794.01;RD;TH;0,003;16,41;0,00;0,00;5,71;0,00;USD;966030986;0,00;;;4062802881;12/3/26;ZF2;11;1469503
CO04;;003.2026;VNU;MA001799.01;RD;TH;0,003;16,41;0,00;0,00;5,71;0,00;USD;966030987;0,00;;;4062802881;12/3/26;ZF2;11;1469503
CO04;;003.2026;VNU;MA001796.01;RD;TH;0,003;16,41;0,00;0,00;5,71;0,00;USD;966030988;0,00;;;4062802881;12/3/26;ZF2;11;1469503
CO04;;003.2026;VNU;MA001871.01;RD;TH;0,004;21,88;0,00;0,00;7,61;0,00;USD;966030989;0,00;;;4062802881;12/3/26;ZF2;11;1469503
CO04;;003.2026;ZYN;NP001341.00;S5;CN;7;19,94;0,00;0,00;8,88;0,00;USD;966030990;0,00;;;4062802881;12/3/26;ZF2;11;1469503
CO04;;003.2026;ZYN;NP001342.00;S5;CN;2;5,70;0,00;0,00;2,54;0,00;USD;966030991;0,00;;;4062802881;12/3/26;ZF2;11;1469503
CO04;;003.2026;ZYN;NP001345.00;S5;CN;5;14,24;0,00;0,00;6,35;0,00;USD;966030992;0,00;;;4062802881;12/3/26;ZF2;11;1469503
CO04;;003.2026;ZYN;NP001346.00;S5;CN;5;14,24;0,00;0,00;6,35;0,00;USD;966030993;0,00;;;4062802881;12/3/26;ZF2;11;1469503
CO04;;003.2026;ZYN;NP001343.00;S5;CN;-1;-3,01;0,00;0,00;-1,27;0,00;USD;966032836;0,00;;;4062803235;12/3/26;ZRE;11;1497190
CO04;;003.2026;ZYN;NP001345.00;S5;CN;-11;-33,09;0,00;0,00;-13,96;0,00;USD;966032837;0,00;;;4062803236;12/3/26;ZRE;11;1497183
CO04;;003.2026;ZYN;NP001343.00;S5;CN;-4;-12,03;0,00;0,00;-5,08;0,00;USD;966032838;0,00;;;4062803237;12/3/26;ZRE;11;1497186
CO04;;003.2026;ZYN;NP001340.00;S5;CN;-1;-3,01;0,00;0,00;-1,27;0,00;USD;966032839;0,00;;;4062803237;12/3/26;ZRE;11;1497186
CO04;;003.2026;ZYN;NP001340.00;S5;CN;-3;-9,02;0,00;0,00;-3,81;0,00;USD;966032840;0,00;;;4062803237;12/3/26;ZRE;11;1497186
CO04;;003.2026;ZYN;NP001345.00;S5;CN;-4;-12,03;0,00;0,00;-5,08;0,00;USD;966032841;0,00;;;4062803237;12/3/26;ZRE;11;1497186
CO04;;003.2026;ZYN;NP001344.00;S5;CN;-21;-62,09;0,00;0,00;-26,65;0,00;USD;966032842;0,00;;;4062803238;12/3/26;ZRE;11;1660203
CO04;;003.2026;VNU;MA001796.01;RD;TH;-0,009;-54,14;0,00;0,00;-17,13;0,00;USD;966032843;0,00;;;4062803239;12/3/26;ZRE;11;1497175
CO04;;003.2026;ZYN;NP001339.00;S5;CN;-7;-21,05;0,00;0,00;-8,88;0,00;USD;966032844;0,00;;;4062803240;12/3/26;ZRE;11;1497175
CO04;;003.2026;ZYN;NP001342.00;S5;CN;-12;-36,09;0,00;0,00;-15,23;0,00;USD;966032845;0,00;;;4062803240;12/3/26;ZRE;11;1497175
CO04;;003.2026;VEEV;MA001237.01;RD;TH;-0,005;-39,10;0,00;0,00;-13,75;0,00;USD;966032846;0,00;;;4062803241;12/3/26;ZRE;11;1679238
CO04;;003.2026;VEEV;MA001232.02;RD;TH;-0,009;-70,38;0,00;0,00;-24,75;0,00;USD;966032847;0,00;;;4062803241;12/3/26;ZRE;11;1679238
CO04;;003.2026;VNU;MA001794.01;RD;TH;-0,004;-24,06;0,00;0,00;-7,61;0,00;USD;966032848;0,00;;;4062803241;12/3/26;ZRE;11;1679238
CO04;;003.2026;VNU;MA001796.01;RD;TH;-0,003;-18,05;0,00;0,00;-5,71;0,00;USD;966032849;0,00;;;4062803241;12/3/26;ZRE;11;1679238
CO04;;003.2026;VNU;MA001871.01;RD;TH;-0,002;-12,03;0,00;0,00;-3,81;0,00;USD;966032850;0,00;;;4062803241;12/3/26;ZRE;11;1679238
CO04;;003.2026;ZYN;NP001341.00;S5;CN;-25;-75,20;0,00;0,00;-31,73;0,00;USD;966032851;0,00;;;4062803241;12/3/26;ZRE;11;1679238
CO04;;003.2026;ZYN;NP001339.00;S5;CN;-5;-15,04;0,00;0,00;-6,35;0,00;USD;966032852;0,00;;;4062803241;12/3/26;ZRE;11;1679238
CO04;;003.2026;VEEV;MA001233.02;RD;TH;-0,003;-23,46;0,00;0,00;-8,25;0,00;USD;966032853;0,00;;;4062803242;12/3/26;ZRE;11;1497181
CO04;;003.2026;VNU;MA001795.01;RD;TH;-0,002;-12,03;0,00;0,00;-3,81;0,00;USD;966032854;0,00;;;4062803242;12/3/26;ZRE;11;1497181
CO04;;003.2026;ZYN;NP001339.00;S5;CN;-5;-15,04;0,00;0,00;-6,35;0,00;USD;966032855;0,00;;;4062803242;12/3/26;ZRE;11;1497181
CO04;;003.2026;VEEV;MA001232.02;RD;TH;-0,009;-70,38;0,00;0,00;-24,75;0,00;USD;966032856;0,00;;;4062803242;12/3/26;ZRE;11;1497181
CO04;;003.2026;VEEV;MA001233.02;RD;TH;-0,006;-46,92;0,00;0,00;-16,50;0,00;USD;966032857;0,00;;;4062803243;12/3/26;ZRE;11;1497181
CO04;;003.2026;VEEV;MA001232.02;RD;TH;-0,001;-7,82;0,00;0,00;-2,75;0,00;USD;966032858;0,00;;;4062803243;12/3/26;ZRE;11;1497181
CO04;;003.2026;VNU;MA001795.01;RD;TH;-0,007;-42,11;0,00;0,00;-13,32;0,00;USD;966032859;0,00;;;4062803243;12/3/26;ZRE;11;1497181
CO04;;003.2026;VEEV;MA002009.00;RD;TH;-0,001;-12,03;0,00;0,00;-4,44;0,00;USD;966032860;0,00;;;4062803243;12/3/26;ZRE;11;1497181
CO04;;003.2026;ZYN;NP001342.00;S5;CN;-6;-18,05;0,00;0,00;-7,61;0,00;USD;966032861;0,00;;;4062803243;12/3/26;ZRE;11;1497181
CO04;;003.2026;ZYN;NP001339.00;S5;CN;-6;-18,05;0,00;0,00;-7,61;0,00;USD;966032862;0,00;;;4062803243;12/3/26;ZRE;11;1497181
CO04;;003.2026;ZYN;NP001339.00;S5;CN;-5;-15,04;0,00;0,00;-6,35;0,00;USD;966032863;0,00;;;4062803244;12/3/26;ZRE;11;1497186
CO04;;003.2026;TEREA;ME008221.01;5J;TH;-0,200;-28,24;-7,60;0,00;-4,48;0,00;USD;966032868;0,00;;;4062803245;12/3/26;ZRE;11;1129315
CO04;;003.2026;TEREA;ME003387.06;5J;TH;-0,200;-26,05;-7,43;0,00;-4,48;0,00;USD;966032869;0,00;;;4062803245;12/3/26;ZRE;11;1129315
CO04;;003.2026;TEREA;ME003390.06;5J;TH;0,600;78,49;22,39;0,00;13,45;0,00;USD;966032889;0,00;;;4062803249;12/3/26;ZF2;11;1134079
CO04;;003.2026;TEREA;ME003387.06;5J;TH;1,800;235,45;67,13;0,00;40,36;0,00;USD;966032890;0,00;;;4062803249;12/3/26;ZF2;11;1134079
CO04;;003.2026;TEREA;ME007962.01;5J;TH;2,200;287,78;82,09;0,00;49,32;0,00;USD;966032891;0,00;;;4062803249;12/3/26;ZF2;11;1134079
CO04;;003.2026;TEREA;ME003389.05;5J;TH;1;130,81;37,31;0,00;22,42;0,00;USD;966032897;0,00;;;4062803250;12/3/26;ZF2;11;1134096
CO04;;003.2026;TEREA;ME007933.02;5J;TH;1,800;255,25;68,71;0,00;40,36;0,00;USD;966032900;0,00;;;4062803251;12/3/26;ZF2;11;1134191
CO04;;003.2026;TEREA;ME003389.05;5J;TH;1;130,81;37,31;0,00;22,42;0,00;USD;966032901;0,00;;;4062803251;12/3/26;ZF2;11;1134191
CO04;;003.2026;TEREA;ME003387.06;5J;TH;2,200;287,77;82,05;0,00;49,32;0,00;USD;966032902;0,00;;;4062803251;12/3/26;ZF2;11;1134191
CO04;;003.2026;TEREA;ME003387.06;5J;TH;1,600;209,29;59,67;0,00;35,12;0,00;USD;966041084;0,00;;;4062794514;12/3/26;ZF2;11;1127662
CO04;;003.2026;TEREA;ME007515.03;5J;TH;0,600;85,08;22,90;0,00;13,17;0,00;USD;966041085;0,00;;;4062794514;12/3/26;ZF2;11;1127662
CO04;;003.2026;TEREA;ME008221.01;5J;TH;0,800;113,44;30,54;0,00;17,56;0,00;USD;966041086;0,00;;;4062794514;12/3/26;ZF2;11;1127662
CO04;;003.2026;TEREA;ME003390.06;5J;TH;0,600;78,49;22,39;0,00;13,45;0,00;USD;966041105;0,00;;;4062794520;12/3/26;ZF2;11;1134071
CO04;;003.2026;TEREA;ME003389.05;5J;TH;0,200;26,16;7,46;0,00;4,48;0,00;USD;966041106;0,00;;;4062794520;12/3/26;ZF2;11;1134071
CO04;;003.2026;TEREA;ME007962.01;5J;TH;0,200;26,16;7,46;0,00;4,48;0,00;USD;966041107;0,00;;;4062794520;12/3/26;ZF2;11;1134071
CO04;;003.2026;TEREA;ME003389.05;5J;TH;1;130,81;37,31;0,00;22,42;0,00;USD;966041109;0,00;;;4062794521;12/3/26;ZF2;11;1134080
CO04;;003.2026;TEREA;ME003387.06;5J;TH;1,800;235,45;67,13;0,00;40,36;0,00;USD;966041114;0,00;;;4062794522;12/3/26;ZF2;11;1134087
CO04;;003.2026;TEREA;ME003387.06;5J;TH;2,200;287,77;82,05;0,00;49,32;0,00;USD;966041121;0,00;;;4062794523;12/3/26;ZF2;11;1134106
CO04;;003.2026;TEREA;ME003387.06;5J;TH;1;130,81;37,30;0,00;22,42;0,00;USD;966041129;0,00;;;4062794524;12/3/26;ZF2;11;1134121
CO04;;003.2026;TEREA;ME007962.01;5J;TH;0,400;52,33;14,93;0,00;8,97;0,00;USD;966041130;0,00;;;4062794524;12/3/26;ZF2;11;1134121
CO04;;003.2026;TEREA;ME007962.01;5J;TH;1,400;183,13;52,24;0,00;31,39;0,00;USD;966041132;0,00;;;4062805125;12/3/26;ZF2;11;1134123
CO04;;003.2026;TEREA;ME003387.06;5J;TH;2,200;287,77;82,05;0,00;49,32;0,00;USD;966041133;0,00;;;4062805125;12/3/26;ZF2;11;1134123
CO04;;003.2026;TEREA;ME003390.06;5J;TH;1;130,81;37,32;0,00;22,42;0,00;USD;966041134;0,00;;;4062805125;12/3/26;ZF2;11;1134123
CO04;;003.2026;TEREA;ME007933.02;5J;TH;0,600;85,08;22,90;0,00;13,45;0,00;USD;966041138;0,00;;;4062805125;12/3/26;ZF2;11;1134123
CO04;;003.2026;TEREA;ME007515.03;5J;TH;0,600;85,08;22,90;0,00;13,45;0,00;USD;966041139;0,00;;;4062805126;12/3/26;ZF2;11;1134232
CO04;;003.2026;TEREA;ME007933.02;5J;TH;0,600;85,08;22,90;0,00;13,45;0,00;USD;966041146;0,00;;;4062805126;12/3/26;ZF2;11;1134232
CO04;;003.2026;TEREA;ME003390.06;5J;TH;2;261,61;74,63;0,00;44,84;0,00;USD;966041147;0,00;;;4062805126;12/3/26;ZF2;11;1134232
CO04;;003.2026;TEREA;ME003389.05;5J;TH;1;130,81;37,31;0,00;22,42;0,00;USD;966041148;0,00;;;4062805126;12/3/26;ZF2;11;1134232
CO04;;003.2026;TEREA;ME003387.06;5J;TH;2,400;313,93;89,51;0,00;53,81;0,00;USD;966041149;0,00;;;4062805126;12/3/26;ZF2;11;1134232
CO04;;003.2026;TEREA;ME007962.01;5J;TH;1,400;183,13;52,24;0,00;31,39;0,00;USD;966041152;0,00;;;4062805126;12/3/26;ZF2;11;1134232
CO04;;003.2026;TEREA;ME007962.01;5J;TH;1,200;156,97;44,78;0,00;26,90;0,00;USD;966041154;0,00;;;4062805127;12/3/26;ZF2;11;1134250
CO04;;003.2026;TEREA;ME003387.06;5J;TH;3,200;418,58;119,35;0,00;71,74;0,00;USD;966041155;0,00;;;4062805127;12/3/26;ZF2;11;1134250
CO04;;003.2026;TEREA;ME003389.05;5J;TH;0,400;52,33;14,93;0,00;8,97;0,00;USD;966041156;0,00;;;4062805127;12/3/26;ZF2;11;1134250
CO04;;003.2026;TEREA;ME003390.06;5J;TH;1,800;235,46;67,17;0,00;40,36;0,00;USD;966041487;0,00;;;4062805127;12/3/26;ZF2;11;1134250
CO04;;003.2026;TEREA;ME003390.06;5J;TH;0,400;52,33;14,93;0,00;8,97;0,00;USD;966041491;0,00;;;4062805128;12/3/26;ZF2;11;1386780
CO04;;003.2026;TEREA;ME007962.01;5J;TH;1;130,81;37,32;0,00;22,42;0,00;USD;966041494;0,00;;;4062805129;12/3/26;ZF2;11;1386796
CO04;;003.2026;TEREA;ME003387.06;5J;TH;0,600;78,49;22,38;0,00;13,45;0,00;USD;966041495;0,00;;;4062805129;12/3/26;ZF2;11;1386796
CO04;;003.2026;TEREA;ME003387.06;5J;TH;0,800;104,65;29,84;0,00;17,94;0,00;USD;966041496;0,00;;;4062805130;12/3/26;ZF2;11;1386797
CO04;;003.2026;TEREA;ME003389.05;5J;TH;0,400;52,33;14,93;0,00;8,97;0,00;USD;966041497;0,00;;;4062805130;12/3/26;ZF2;11;1386797
CO04;;003.2026;TEREA;ME003390.06;5J;TH;2,600;340,10;97,02;0,00;58,29;0,00;USD;966041498;0,00;;;4062805130;12/3/26;ZF2;11;1386797
CO04;;003.2026;TEREA;ME003390.06;5J;TH;0,800;104,64;29,85;0,00;17,94;0,00;USD;966041503;0,00;;;4062805131;12/3/26;ZF2;11;1386798
CO04;;003.2026;TEREA;ME003389.05;5J;TH;0,400;52,33;14,93;0,00;8,97;0,00;USD;966041504;0,00;;;4062805131;12/3/26;ZF2;11;1386798
CO04;;003.2026;TEREA;ME003387.06;5J;TH;2;261,61;74,59;0,00;44,84;0,00;USD;966041505;0,00;;;4062805132;12/3/26;ZF2;11;1389195
CO04;;003.2026;TEREA;ME003389.05;5J;TH;0,400;52,33;14,93;0,00;8,97;0,00;USD;966041506;0,00;;;4062805132;12/3/26;ZF2;11;1389195
CO04;;003.2026;TEREA;ME003390.06;5J;TH;0,400;52,33;14,93;0,00;8,97;0,00;USD;966041507;0,00;;;4062805132;12/3/26;ZF2;11;1389195
CO04;;003.2026;TEREA;ME003390.06;5J;TH;1;130,81;37,32;0,00;22,42;0,00;USD;966041511;0,00;;;4062805133;12/3/26;ZF2;11;1415030
CO04;;003.2026;TEREA;ME003389.05;5J;TH;0,400;52,33;14,93;0,00;8,97;0,00;USD;966041512;0,00;;;4062805133;12/3/26;ZF2;11;1415030
CO04;;003.2026;TEREA;ME007962.01;5J;TH;1,800;235,46;67,17;0,00;40,36;0,00;USD;966041513;0,00;;;4062805133;12/3/26;ZF2;11;1415030
CO04;;003.2026;TEREA;ME007962.01;5J;TH;0,600;78,49;22,39;0,00;13,45;0,00;USD;966041520;0,00;;;4062805134;12/3/26;ZF2;11;1489666
CO04;;003.2026;TEREA;ME003389.05;5J;TH;0,400;52,33;14,93;0,00;8,97;0,00;USD;966041521;0,00;;;4062805134;12/3/26;ZF2;11;1489666
CO04;;003.2026;TEREA;ME003390.06;5J;TH;0,600;78,49;22,39;0,00;13,45;0,00;USD;966041528;0,00;;;4062805135;12/3/26;ZF2;11;1489694
CO04;;003.2026;TEREA;ME003389.05;5J;TH;0,400;52,33;14,93;0,00;8,97;0,00;USD;966041529;0,00;;;4062805135;12/3/26;ZF2;11;1489694
CO04;;003.2026;TEREA;ME003387.06;5J;TH;0,600;78,49;22,38;0,00;13,45;0,00;USD;966041555;0,00;;;4062805139;12/3/26;ZF2;11;1134069
CO04;;003.2026;TEREA;ME003390.06;5J;TH;0,600;78,49;22,39;0,00;13,45;0,00;USD;966041582;0,00;;;4062805143;12/3/26;ZF2;11;1134154
CO04;;003.2026;TEREA;ME007962.01;5J;TH;2;261,62;74,63;0,00;44,84;0,00;USD;966041583;0,00;;;4062805143;12/3/26;ZF2;11;1134154
CO04;;003.2026;TEREA;ME003389.05;5J;TH;1,400;183,13;52,24;0,00;31,39;0,00;USD;966043250;0,00;;;4062803252;12/3/26;ZF2;11;1134192
CO04;;003.2026;TEREA;ME003387.06;5J;TH;2;261,61;74,59;0,00;44,84;0,00;USD;966043251;0,00;;;4062803252;12/3/26;ZF2;11;1134192
CO04;;003.2026;TEREA;ME007962.01;5J;TH;0,400;52,33;14,93;0,00;8,97;0,00;USD;966043252;0,00;;;4062803252;12/3/26;ZF2;11;1134192
CO04;;003.2026;TEREA;ME003387.06;5J;TH;2,400;313,93;89,51;0,00;53,81;0,00;USD;966043255;0,00;;;4062803253;12/3/26;ZF2;11;1137884
CO04;;003.2026;TEREA;ME007962.01;5J;TH;2;261,62;74,63;0,00;44,84;0,00;USD;966043256;0,00;;;4062803254;12/3/26;ZF2;11;1140951
CO04;;003.2026;TEREA;ME003387.06;5J;TH;2;261,61;74,59;0,00;44,84;0,00;USD;966043257;0,00;;;4062803254;12/3/26;ZF2;11;1140951
CO04;;003.2026;TEREA;ME003390.06;5J;TH;4;523,24;149,27;0,00;89,68;0,00;USD;966043258;0,00;;;4062803254;12/3/26;ZF2;11;1140951
CO04;;003.2026;TEREA;ME007933.02;5J;TH;2,400;340,33;91,61;0,00;53,81;0,00;USD;966043259;0,00;;;4062803254;12/3/26;ZF2;11;1140951
CO04;;003.2026;TEREA;ME003389.05;5J;TH;4;523,23;149,25;0,00;89,68;0,00;USD;966043260;0,00;;;4062803254;12/3/26;ZF2;11;1140951
CO04;;003.2026;TEREA;ME003387.06;5J;TH;2;261,61;74,59;0,00;44,84;0,00;USD;966043262;0,00;;;4062803255;12/3/26;ZF2;11;1165742
CO04;;003.2026;TEREA;ME003387.06;5J;TH;0,600;78,49;22,38;0,00;13,45;0,00;USD;966043271;0,00;;;4062803257;12/3/26;ZF2;11;1255643
CO04;;003.2026;TEREA;ME003387.06;5J;TH;1;130,81;37,30;0,00;22,42;0,00;USD;966043272;0,00;;;4062803258;12/3/26;ZF2;11;1278499
CO04;;003.2026;TEREA;ME008221.01;5J;TH;1;141,81;38,18;0,00;22,42;0,00;USD;966043273;0,00;;;4062803258;12/3/26;ZF2;11;1278499
CO04;;003.2026;TEREA;ME003389.05;5J;TH;0,600;78,49;22,39;0,00;13,45;0,00;USD;966044143;0,00;;;4062805148;12/3/26;ZF2;11;1134246
CO04;;003.2026;TEREA;ME003387.06;5J;TH;2;261,61;74,59;0,00;44,84;0,00;USD;966044144;0,00;;;4062805148;12/3/26;ZF2;11;1134246
CO04;;003.2026;TEREA;ME007962.01;5J;TH;1,600;209,29;59,70;0,00;35,87;0,00;USD;966044159;0,00;;;4062805150;12/3/26;ZF2;11;1382938
CO04;;003.2026;TEREA;ME003387.06;5J;TH;2,600;340,09;96,97;0,00;58,29;0,00;USD;966044160;0,00;;;4062805150;12/3/26;ZF2;11;1382938
CO04;;003.2026;TEREA;ME003389.05;5J;TH;5;654,04;186,56;0,00;112,10;0,00;USD;966044161;0,00;;;4062805150;12/3/26;ZF2;11;1382938
CO04;;003.2026;TEREA;ME007933.02;5J;TH;0,200;28,36;7,63;0,00;4,48;0,00;USD;966044162;0,00;;;4062805150;12/3/26;ZF2;11;1382938
CO04;;003.2026;TEREA;ME003387.06;5J;TH;2;261,61;74,59;0,00;44,84;0,00;USD;966044184;0,00;;;4062805151;12/3/26;ZF2;11;1520549
CO04;;003.2026;TEREA;ME003389.05;5J;TH;2;261,62;74,63;0,00;44,84;0,00;USD;966044185;0,00;;;4062805151;12/3/26;ZF2;11;1520549
CO04;;003.2026;TEREA;ME003390.06;5J;TH;0,400;52,33;14,93;0,00;8,97;0,00;USD;966044186;0,00;;;4062805151;12/3/26;ZF2;11;1520549
CO04;;003.2026;VNU;MA001796.01;RD;TH;0,001;6,02;0,00;0,00;1,90;0,00;USD;966044197;0,00;;;4062805154;12/3/26;ZF2;11;1134755
CO04;;003.2026;TEREA;ME003389.05;5J;TH;0,200;26,16;7,46;0,00;4,48;0,00;USD;966044198;0,00;;;4062805154;12/3/26;ZF2;11;1134755
CO04;;003.2026;TEREA;ME007933.02;5J;TH;0,200;28,36;7,63;0,00;4,48;0,00;USD;966044199;0,00;;;4062805154;12/3/26;ZF2;11;1134755
